MAG,iterativeID,day_1,day_8,day_15,day_22,day_28,day_29,day_38,day_45,day_50,day_64,day_71,day_78,day_86,day_92,day_99,day_106,day_115,day_121,day_127,day_134,day_141,day_147,day_158,day_163,day_172,day_189,day_199,day_206,day_213,day_220,day_227,day_234,day_240,day_248,day_255,day_267,day_275,day_284,day_289,day_295,day_302,day_311,day_318,day_325,day_330,day_338,day_346,day_353,day_358,day_372,day_380,day_386,day_395,day_406,day_415,day_423,day_436,day_445,day_449,day_464,day_480,day_484,day_493,day_500,day_507,day_512,day_522,day_528,day_536,day_541,day_547,day_560,day_570,day_575,day_584,Kingdom,Phylum,Class,Order,Family,Genus,Species
CAN_1_bin.98,Ca_Accumulibacter.23,1.0723517167234715,1.053061755226764,0.6748925870669066,1.0111194922081457,0.918654333293125,1.0370635599881228,1.0509416079799736,1.1289441859374425,1.098110132237206,1.0884384111100045,1.4017567079773794,2.003303503192565,1.927032291628858,2.039908093380669,2.0965845114475163,2.127328588651655,2.122202403426771,2.0672218917311125,2.1041670575432936,2.0624645041278096,2.074158410883665,2.0888053049359496,2.071167943414029,2.046759338431095,2.118526525224312,2.021130996486885,2.025734775709454,2.077012451255709,2.081573548932062,5.066760365425158,5.152400209690706,3.203702590611288,4.000483442107807,3.027245206861756,4.320666319625195,5.670873960638871,5.495022867904224,5.436395521381357,3.334155059780599,5.416634607986459,4.863619379748412,4.199493046516407,5.5688336520076485,5.256064690026954,4.990007494379215,5.051478114275393,5.295502843030269,5.388999008919723,6.749015395631937,8.998775676778669,9.1268758526603,7.219779519531001,9.76765923354253,5.428034402232727,8.62983491268848,6.639032815198618,6.796782440606099,6.52710227673222,5.7242511284366016,6.963236750049502,8.268104979280405,9.513245465222498,8.623307220501609,8.238130776738045,6.56562480347148,6.681889196010095,6.112480811275992,5.3963087620667975,4.776600644864118,4.5920968769917145,4.7083775185577945,3.398713571031525,2.907469342251951,1.8787663948954272,2.1184538144414056,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Ca_Accumulibacter,
CAN_2_bin.125,Pseudoxanthomonas_A_m.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
CAN_2_bin.151,Brevundimonas.4,0.3121592667993381,0.5437134869551487,0.4932030504632682,0.414479456904912,0.8438985988458094,0.5608148626855068,0.62486984091904,0.5103698715951612,0.5145532309778889,0.5793328914789644,0.0481289856816267,0.1878559278159898,0.2020495323823696,0.2225171217359958,0.188915300888277,0.2063992088493313,0.226541851654146,0.2212479525396656,0.2232687292444509,0.2152387380342899,0.2480029307041332,0.2219206851768091,0.2140008929533662,0.2225588156255342,0.2405731667655103,0.2399466494643151,0.2121063471036956,0.2429570673929507,0.2282254552704339,0.2810962754743499,0.2246686137946529,0.1382460780188736,0.0785593425187333,0.0739993272788429,0.0585632483081728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0516914594222043,0.0495540138751238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775357721858039,0.0341950485569689,0.0,0.0,0.1109226151637739,0.127527782838404,0.1607440151558642,0.2201119426451166,0.1642430797580419,0.0744289900916407,0.2108222066057624,0.1796407185628742,0.152963671128107,0.0954400848356309,0.0794091955848487,0.0936454849498327,0.0664657922722438,0.1061267806849259,Bacteria,,,,,,
CAN_2_bin.159,Pseudoxanthomonas.23,3.27881602122744,2.9541085012120702,3.228631069390996,3.18896466084779,3.027369169528864,4.107645014235062,4.332437980526076,4.2680455195655735,4.112856692463727,4.500046360367723,12.886535916255566,4.5396050587974255,4.472916893518686,4.370598742224486,4.529963718253471,4.265491052330393,4.319918757404923,4.220213017365723,4.144543049588172,4.036858090589581,4.19233009427274,4.162798263781434,4.144535279355841,4.0900984535704685,4.18802969141589,4.151011655174217,4.0842387904377375,4.166490269957524,4.234238015540317,1.9747013352073088,2.104396015876582,1.941455791308529,1.8310369833212476,1.6212579885637404,1.2298282144716293,1.1305856313931926,1.022329835889158,1.09941993794685,0.8813016146924689,1.0310071554974225,1.0212977954913438,1.0139069671850378,1.0755258126195029,1.1266846361185985,1.186610042468149,1.1559997591667166,1.476078341278502,1.2326560951437064,1.2531328320802009,1.2175214256563731,1.180081855388813,1.6631619193270886,2.4702897583121914,2.8023010764937064,3.2719470767030217,3.468048359240069,2.3508137432188065,2.072319729329668,2.2295171659143755,2.732492904758762,2.065381832533052,2.0422810909565445,2.0465172769781987,1.653367013031747,1.2892270926356832,1.1336778432079475,1.009443178117877,0.869179272848319,0.783049286043298,0.6596558317399618,0.6150583244962884,0.464543794171365,0.3879598662207358,0.4076568592697625,0.2857259479978775,Bacteria,,,,,,
CAN_2_bin.173,JACDQM01_m.1,1.4874457686178526,1.39467060473497,0.8559418081230429,0.8532042302304458,0.4101248785814503,0.5875965742697615,0.6016005848127195,0.5932819445979851,0.5699941108936569,0.5937561169929634,0.2707255444591504,0.3411976431723489,0.3103335632100467,0.3312585205934055,0.3417990741899159,0.3033485007583709,0.3241892015050709,0.3277973808805909,0.3290868496594678,0.3288255290428251,0.3236425068062439,0.3311617375939988,0.3351874212342547,0.3366476925707862,0.3450766199230928,0.3391071630939822,0.3380196655154399,0.3318610088010192,0.3037759508082325,0.0,0.082378491724706,0.0901604856644827,0.1148175006043025,0.0,0.0,0.0,0.0,0.0,0.0,1.7080864814957295,2.297920039855524,1.4318010550113038,0.7946940726577438,0.555256064690027,0.6557581813639769,0.3311457643446324,0.2756877835850898,0.1858275520317145,0.1372478816087838,0.0,0.1159618008185538,0.0700949467915631,0.0333822940312458,0.0,0.0,0.0,0.0748269626488744,0.0634383590611122,0.0547120776911503,0.1320044881525972,0.1447082812602775,0.0848231763017095,0.0,0.1377805844193121,0.1194893402930631,0.0600889316187958,0.0372144950458203,0.0702740688685873,0.0,0.0669216061185468,0.1007423117709438,0.0595568966886365,0.0668896321070234,0.0,0.0367361933140128,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
CAN_2_bin.176,UBA5066_m.2,1.0354476900671743,0.9616688493224476,1.044994973522952,0.836527557560177,0.967856621358237,0.9156725411768812,0.9405454568636868,0.8795379703794521,0.994723598660377,1.0556427435722209,0.7580315244856215,0.8295737494761235,0.7879326824192708,0.8340868038285026,0.8494933066433128,0.861154168819552,0.864938525568416,0.8452649678518166,0.8536745529934894,0.8323524812129092,0.8979234696163464,0.8157370596963998,0.7889220997160583,0.8509026946473505,0.8429626370262668,0.8645489177338226,0.8001652364052342,0.8300053154208354,0.8903416036641989,0.9697821503865074,0.8836965475923013,1.015808138486506,0.9306260575296108,1.0359905819038009,0.982561166059344,1.0348746784710174,0.8609093354856067,0.553082422770808,0.523850610131887,0.9309840732476724,0.9714783908332296,0.9453997396725354,0.884321223709369,1.0296495956873315,0.9055708218835872,0.8489373231380577,1.1372121072884958,1.0220515361744302,1.2531328320802004,0.8026118895388382,0.8049113233287858,0.8602561651691837,0.5541460809186808,0.5923563251124907,0.3575898444484177,0.5181347150259067,0.7170917253850471,0.7824064284203849,0.8275201750786486,0.5544188502409082,0.5854107741893048,0.6590108312671278,0.7955304548490921,1.0735403869338078,0.9370479844034968,1.2137964186996757,1.0699167325673349,1.1354810075082296,1.174573929064947,1.3479923518164436,1.786850477200424,2.7157944890018264,3.505016722408026,3.7752570010634527,4.167517041511898,Bacteria,,,,,,
CAN_2_bin.23,Zoogloea.11,1.5903805537128957,2.292438723099929,1.5194687942217924,1.4575411913814955,1.6319287931789757,1.3015329618826377,1.307009677460485,1.2158762382373731,1.338909147150327,1.3015243975727768,0.5955961978101312,1.1525281660626678,1.214112010453341,1.1337297695689208,1.1585136994870513,1.0919990443966645,1.112528805968206,1.0597899163087856,1.096643464230098,1.0905978122196345,1.163584419828638,1.1260028090556335,1.152701623811503,1.137468546160799,1.1100801591704768,1.1190972252490998,1.1330212642571014,1.09930429137914,1.1408649482426638,0.2881236823612087,0.3220250131056691,0.4568131273667127,0.3263234227701233,0.3027245206861755,0.2082248828735033,0.1136567565950828,0.2219531880548829,0.0,0.5916430420313078,0.0,0.2117324697969859,0.1370144550250051,0.2091300191204589,0.1509433962264151,0.1373969522857856,0.0842916491059064,0.0,0.0,0.1133786848072562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607275156373352,0.0,0.0,0.0801185754917277,0.0651253663301856,0.0924658800902467,0.0875172731460156,0.0892288081580624,0.0583244962884411,0.0555864369093941,0.0,0.0,0.0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,,
CAN_2_bin.6,Denitratisoma.2,0.1412112755526072,0.1279872198538084,0.0721955779808289,0.084024773838662,0.1193552278224652,0.1082912685798122,0.0971146122428161,0.1073669470602224,0.1186149297768681,0.1090327166832075,0.1203224642040668,1.5694105465572072,1.539266572296226,1.664548894361758,1.6216689603402978,1.6223033373890918,1.5881798967976006,1.6173918003797478,1.6563162535882472,1.6795206308182364,1.6092517480121549,1.628300045230557,1.6715383211157078,1.6859257811545694,1.69190373247116,1.6593585731346925,1.6976451826239618,1.696465950731223,1.588659031169826,2.7125790583274774,2.6361117351905934,2.560557792871311,2.640802513898961,1.6952573158425834,1.704841228526809,1.597176526888796,1.607479149852031,1.2073384594631054,1.2510785159620363,1.4464876509963838,1.6315855025532444,2.1922312804000823,1.8164435946462716,1.6010781671159031,1.6987259555333498,1.3546872177734963,1.8092010797771525,1.6662537165510405,1.7066475713092255,1.4623860699224596,1.3233287858117326,0.7710444147071943,0.6142342101749232,0.5353989861593665,0.4291078133381012,0.5457685664939551,0.6983849847228284,0.810601254669768,0.8411981945014362,0.6402217675400963,0.3946589488916661,0.3849667232154508,0.2732738203680087,0.1837074458924163,0.2830010691151499,0.2563794415735286,0.1907242871098292,0.1590413137552243,0.0967296176877015,0.0637348629700446,0.0848356309650053,0.0,0.0535117056856187,0.0398794753633463,0.0816359851422507,Bacteria,,,,,,midas_s_19593
CAN_2_bin.66,JACTMZ01_m.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
CAN_3_bin.10,Rhodobacter.13,0.3232914731873946,0.2388847093352652,0.2625293744757415,0.2743954064746539,0.2487096303162277,0.2967821191320394,0.3212007361160104,0.2917834973149888,0.2685194548710045,0.2918986115928391,1.2152568884610755,0.3670833025170721,0.3557039671881236,0.3536109192474287,0.3282872513449267,0.3758521259396299,0.3764847822030109,0.3665055862052105,0.3789939773729336,0.3841785123422748,0.3449902617340174,0.3724247017031552,0.3450846876092822,0.3603449539491362,0.3665990702301467,0.3617724233521919,0.3739665277118529,0.3803113049122954,0.3709319468418318,0.590302178496135,0.6290721186250281,0.528941515898299,0.6345177664974619,0.4574503868146653,0.318844351900052,0.3110605969970688,0.2286790422383642,0.276541211385404,0.203377295698262,0.323151496499192,0.2740067256196288,0.3014318010550113,0.2808317399617591,0.2318059299191374,0.218586060454659,0.3070624360286592,0.2814312790764459,0.216798810703667,0.2028881728129848,0.2448646442660862,0.1773533424283765,0.3377301981775313,0.4272933635999466,0.4385715099390556,0.6675010429703796,0.6424870466321243,0.4489617758932469,0.3665327412419821,0.3556285049924771,0.6072206455019471,0.4012365980398605,0.4697898995171604,0.4797473735349487,0.4420460416786267,0.2326897679391233,0.3805632335857069,0.4186630692654788,0.251507193845471,0.1888530631045601,0.248565965583174,0.1802757158006362,0.1032319542603033,0.0981047937569676,0.1152073732718894,0.0938813829135883,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,Paracoccus_yeei
CAN_3_bin.124,Thermomonas.1,0.0074723029180105,0.0052012222872374,0.0049624454931389,0.0050030018010805,0.0,0.0157197002777147,0.0164691082031032,0.0172524111500825,0.0207011010844282,0.0173422116299275,0.0,0.0929418435520055,0.1107037857065079,0.0720915199832457,0.0933316652070561,0.0691701251729253,0.0902695500844107,0.0713045887558775,0.0714835175143999,0.0903344225593242,0.0806470741715884,0.0653330265061643,0.0848965515724556,0.0813524540102117,0.0746111610644525,0.0775849293454098,0.0893706518695347,0.0698530968206257,0.0891915572321236,0.0,1.0559424848348686,0.7393159824487588,0.7191201353637902,0.4910864446686848,0.318844351900052,0.3170425315547048,0.134517083669626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,
CAN_3_bin.13,Pseudoxanthomonas_A_m.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
