genus,functional_category,in_prev_top10,plot_CAP1,plot_CAP2
Lentimicrobium,,False,-0.2598152865736981,-0.032910130010656416
Leptolinea,,False,0.10179284272266799,0.07006203018209246
Leptonema,,False,-0.05769455172441697,0.10110507338973912
Longilinea,,False,0.041460993278955735,0.04650004154947755
Luteimonas,,False,-0.0962127346533051,-0.05642828431328101
Lysobacter,,True,0.15818385674717833,0.08226266046079511
M2PT2-76_termite_group,,False,0.1442249760146643,-0.007463592342417846
Mesorhizobium,,False,0.2274611451801309,-0.08021461463529135
Methanothrix,,False,0.014365050106323772,0.030510425453334124
Microbacterium,,False,0.07304001566242585,-0.03619690203170422
Millisia,,False,0.22891434947677147,-0.05890388739026092
Neochlamydia,,False,0.0026062374669403032,0.016054165025388065
Niabella,,False,-0.3097931307492944,-0.045041443753696835
Niveibacterium,,False,-0.27603893193928325,-0.0010338232205597698
Novosphingobium,,False,0.1960135873151127,-0.08393751610581494
OLB12,,False,-0.18653911369094334,0.06592682022453693
OLB15,,False,0.178419051600981,-0.021782023294755634
Ochrobactrum,,False,0.004719900047209488,0.024339575970724187
P3OB-42,,False,-0.15370522140324158,0.047481839270863885
Pannonibacter,,False,-0.29810187735525756,-0.008176916585481964
Pedomicrobium,,False,0.0090372050557877,0.09301000362430352
Persicitalea,,False,0.23211886409820331,-0.06507246574307121
Phaeodactylibacter,,False,0.26075139821640786,-0.0035847578645172087
Phreatobacter,,False,0.22763010441850884,-0.062257959079991355
Pir4_lineage,,False,0.23772176751457472,-0.05522064076351625
Pirellula,,False,0.018844722256866314,-0.02359668983038794
Planococcus,,False,-0.01062802912438196,4.593850583066594e-05
Prosthecobacter,,False,0.12313636874483827,0.06085351497042482
Pseudofulvimonas,,False,-0.23669900610111577,0.029664895926408818
Pseudoxanthomonas,,True,-0.25443613608867655,-0.0063998653440587566
Rheinheimera,,False,0.013449492147462331,0.016844395706849778
Rhodobacter,,False,0.09030535339967756,-0.0015015264881713052
Rhodoplanes,,True,0.2715305988882428,-0.08519931436063442
Runella,,False,-0.1606926309555974,0.04409077465018124
Rurimicrobium,,False,0.11966090493318582,0.0057520075080598875
SM1A02,,False,-0.1687012733833251,0.012017288520428762
Sediminibacterium,,True,-0.30887406925108124,-0.07862958694913356
Shinella,,False,-0.2613733416284141,0.006355783494062587
Smithella,,False,0.007770703924641307,0.015506076347574543
Sphingopyxis,,False,-0.29004856658982225,-0.03933132566995446
Stenotrophomonas,,False,-0.31338260019940684,-0.07864549269206925
Sulfuritalea,,False,-0.007732882014196419,0.13187578373312245
Taibaiella,,False,-0.31616573450694785,-0.00047544810009822935
Terrimicrobium,,False,0.23795935417638794,-0.03697491792114206
Terrimonas,,False,0.19699518389204376,0.027313064982831876
Thermomonas,,False,-0.01103998221444934,0.06501711056877772
Turneriella,,False,0.006308867839570102,0.04774263725663231
Vicingus,,False,0.02182687676085254,0.07540047697930423
WCHB1-32,,False,0.0287222484329736,0.011324640161871388
Xanthobacter,,False,0.20477768883130318,-0.04669939185627454
alphaI_cluster,,True,0.2546785343841514,-0.09783989026488475
midas_g_100370,,False,-0.08709597787922198,0.11327150559025798
midas_g_100664,,False,-0.15777117860603987,-0.0326938449438391
midas_g_10077,,False,0.015362589138792621,0.004797323467596653
midas_g_10471,,False,0.03288172731212534,0.04253785468371965
midas_g_10587,,False,-0.2181627511176836,0.03211116949207818
midas_g_10951,,False,0.01731676778899015,0.0683108818034351
midas_g_11580,,False,0.022145109850918672,0.048713603808875724
midas_g_1159,,False,0.031586691970867734,0.027713177884664597
midas_g_11689,,False,0.047588589706773377,-0.011881255771304552
midas_g_1194,,False,-0.30696846650221177,-0.07892495023069611
midas_g_12111,,False,0.06827424863245847,0.04389659365006925
midas_g_12426,,False,0.07650594992829983,0.06780763187054695
midas_g_12777,,False,0.2276637096306863,0.028998224344955473
midas_g_12864,,False,0.004058855959045786,0.10538552613297122
midas_g_12887,,True,0.22135705178590095,-0.01111932652943541
midas_g_13287,,False,0.08110559174756997,0.10640420773372238
midas_g_1334,,False,-0.11370203374814468,0.0570053703917052
midas_g_13682,,False,0.03185462924224216,0.05381498173190163
midas_g_1409,,False,0.03891330450827318,0.11047274300811048
midas_g_1421,,False,0.05272742258515976,0.009277907792539796
midas_g_14268,,False,0.24459006618000823,-0.054291963345176136
midas_g_14365,,False,-0.2787199944605305,-0.08959792446031854
midas_g_15015,,False,0.06465630640296262,0.051748013938462005
midas_g_155,,False,0.25521806503754824,0.03404920524458859
midas_g_15976,,False,-0.2456727063110688,-0.06646800726478891
midas_g_16643,,False,0.25139675106237747,-0.040998106293492154
midas_g_171,,True,0.1507497102282996,0.126130953554023
midas_g_17667,,False,0.05887688765325796,0.10142614179534172
midas_g_179,,False,0.07472439438170587,0.07097175089319174
midas_g_17912,,False,0.020012039884421896,0.034372079207648926
midas_g_18382,,False,0.045813792038097254,0.0667160114828771
midas_g_1955,,False,0.19005259995915055,0.05482887598092238
midas_g_201,,False,-0.05988012597127735,-0.12754218362397268
midas_g_2019,,True,0.2222232115362036,-0.02588824629939719
midas_g_2126,,False,0.19102676882658837,0.04900483729953721
midas_g_22263,,False,0.07380684270013399,0.037899158003680766
midas_g_225,,False,0.07366960688752576,0.08016933872315352
midas_g_23116,,False,-0.25997811874992116,0.018742303351386498
midas_g_23270,,False,0.0043206655286686406,0.06501253989217654
midas_g_23286,,False,0.22046692653991373,0.05239271021281301
midas_g_2383,,False,0.18924762216785873,-0.021940168989741153
midas_g_23973,,False,0.19768095919200662,-0.037825468088927054
midas_g_2400,,False,0.2799242407376827,-0.09825220797176029
midas_g_2475,,False,0.00843764161055589,0.015902665416451474
midas_g_251,,False,-0.3139250250073748,-0.0499851119686416
midas_g_25177,,False,0.019277046170024143,0.03999835047319149
midas_g_26526,,False,0.00472223108164974,0.05343728583326133
midas_g_26667,,True,0.18904289722326628,-0.05156118801026385
midas_g_268,,False,-0.20577747546327904,0.05702585991136793
midas_g_27875,,False,0.028855673435188908,0.045832767287941924
midas_g_2835,,False,0.04939275774596753,0.10269644114137916
midas_g_2842,,False,-0.21883685340832432,0.11537417214768066
midas_g_29983,,False,0.08386429619541612,-0.02462798416852432
midas_g_30400,,False,-0.0039767243560525235,0.13317361279538328
midas_g_30513,,False,-0.2861245327191622,-0.043360503526099395
midas_g_31688,,True,0.2328437323346559,-0.0809528521836578
midas_g_3252,,False,0.0314139965076549,0.023685875094089506
midas_g_32820,,False,0.06345360069885561,0.04050977888769671
midas_g_3337,,False,0.017318127396177344,0.031239868998541333
midas_g_33416,,False,0.16146826737139364,-0.010717129038059539
midas_g_33468,,False,0.09542205149707964,0.030143552961286943
midas_g_3374,,False,0.11514389816977298,-0.03223592703390776
midas_g_34828,,False,0.11851115121823855,0.05022402383101286
midas_g_3487,,False,-0.13290415347645418,0.11523016904864393
midas_g_35446,,False,0.10628402774524542,0.011188811415584352
midas_g_36032,,False,0.2072273101708277,-0.0008445355616887042
midas_g_36081,,False,0.13188928094092306,0.11634013505407313
midas_g_36422,,True,0.14580209922819914,0.06922796583209022
midas_g_36733,,False,0.01688672532445035,0.024183930512544676
midas_g_36817,,False,-0.13772750133096306,0.032515102138251276
midas_g_38143,,False,0.026530361137508653,0.13043607361603368
midas_g_3838,,False,-0.2834997062242693,-0.04755379979350693
midas_g_3846,,False,0.1706103994550109,0.03273598619147314
midas_g_3943,,True,0.1727798453186341,-0.06314232812114265
midas_g_39476,,False,0.01184605785101886,0.022326605371932855
midas_g_41804,,True,0.05790390326223642,0.0354903115966123
midas_g_428,,True,-0.3237672260204786,-0.07761028756601421
midas_g_4299,,False,-0.028360900568489958,0.0689880925262111
midas_g_434,,False,0.005033530480992129,0.03101357309020941
midas_g_43884,,False,0.012886958244664296,0.03691841868993607
midas_g_4708,,False,0.2437141913044337,-0.07118749440797574
midas_g_48042,,False,-0.05744848367620323,0.0719097139283159
midas_g_48622,,False,0.06747032600893665,-0.025023751623262536
midas_g_50918,,False,0.2029915578605185,0.026519949171525878
midas_g_5121,,False,0.034346325442404395,0.03885882092812226
midas_g_52,,False,0.10708899447663398,0.021782162278120038
midas_g_534,,False,-0.02530908179141668,-0.006110049450572167
midas_g_53756,,False,0.11434281632852827,-0.01615343797979847
midas_g_53968,,False,0.09460563187860307,0.03905924625378162
midas_g_5467,,False,0.22330727978526538,-0.0932035108516216
midas_g_547,,False,-0.298007337853386,-0.022593088551892643
midas_g_54867,,False,0.01065503225988593,0.021444524612307357
midas_g_5535,,False,0.18510317628756195,-0.05321971119983908
midas_g_55441,,False,0.23594326530614732,-0.03937940519241083
midas_g_5621,,False,-0.02400814595242195,0.07316434165555256
midas_g_57689,,False,0.23403697765318915,-0.07826294752724558
midas_g_58094,,False,0.08156995910588873,-0.022579646097599583
midas_g_5914,,False,0.16353103581950262,-0.04682350863305132
midas_g_6092,,False,0.02965773930617556,0.0699390129624142
midas_g_61007,,True,0.11573571702658393,0.0696550832965406
midas_g_6223,,False,0.16707475838852842,0.0342767206194128
midas_g_627,,False,0.028448826181672607,0.03248061225961265
midas_g_6489,,False,0.24042749624736734,-0.004762010732297617
midas_g_67307,,False,0.040732537691270346,0.06345886112224862
midas_g_694,,False,-0.13447004053158385,-0.09643004990974946
midas_g_7101,,False,0.22377346241356658,-0.09079718626444926
midas_g_71310,,True,0.2488616156168033,-0.028461699038641847
midas_g_7694,,False,0.14379653572134718,-0.008581970116043305
midas_g_82802,,False,-0.17577595162279075,0.020490480466956614
midas_g_8282,,False,0.044443557496827005,0.0690848606092804
midas_g_83150,,False,0.07700395927226547,-0.012559358256755054
midas_g_84261,,False,0.04493519385268624,0.03173411486847607
midas_g_8637,,False,0.1493430230275928,-0.09771851650903088
midas_g_8672,,True,0.15907011188595216,0.012553119161422637
midas_g_86814,,False,0.11268455633717224,0.004939063621138101
midas_g_87066,,False,-0.14640108534582078,0.0314568631985027
midas_g_87076,,False,0.10395624854205861,-0.02447989615201043
midas_g_877,,False,0.1114970848753875,-0.037635487947976456
midas_g_94,,False,0.016481293487521267,0.03966003535311402
midas_g_945,,False,-0.012060809290742984,0.11648732224073705
midas_g_9628,,False,-0.27307436658900014,0.010256322994534077
midas_g_973,,True,0.09020283636336864,-0.03851460993761563
midas_g_9818,,False,-0.28656044735888947,-0.08743373895126501
Ca_Competibacter,GAOs,True,-0.1422461531782204,0.0975458877598999
Defluviicoccus,GAOs,False,-0.22803704732380908,0.06595272722481499
Pseudomonas,Other PHA storing potential+ function,False,-0.007276378098922216,0.0214321446860254
Azonexus,PAOs,False,0.10779884174689756,0.06593964015293352
Ca_Accumulibacter,PAOs,True,0.29546109054339703,0.018519056055869763
Amaricoccus,Putative GAOs,False,0.003534009112198984,0.0005343607395279228
Thauera,Putative GAOs,True,-0.3470941719018373,-0.06368904285276393
Paracoccus,Putative PAOs,False,0.18111925237247328,-0.020785985106994018
Zoogloea,Putative PAOs,True,-0.29003748326473583,-0.05889914405331613
