genus,functional_category,in_prev_top10,plot_CAP1,plot_CAP2
Mesorhizobium,,False,0.18755227767252475,0.05004609012660996
Methanothrix,,False,0.004633857193981643,-0.015193579335644351
Micavibrionales,,False,0.1590144781233854,0.028567861210395337
Microbacterium,,False,0.0633345606494932,0.028105340837487884
Microscillaceae,,False,-0.07901850944885082,-0.08006609317753048
Microtrichaceae,,False,0.15333214532190392,0.05497120106635177
Millisia,,False,0.18384214082791772,0.04300542197275285
Myxococcaceae,,False,0.07223522733515625,0.017237749578113026
Neochlamydia,,False,-0.0023322201935279986,-0.007644720151515956
Niabella,,False,-0.23833345171554987,0.027579108472821308
Niveibacterium,,False,-0.21822211237864927,-0.005228521081359391
Novosphingobium,,False,0.16079427610745697,0.06386190034316658
Ochrobactrum,,False,-0.00394943396929189,-0.011685357042842046
Oligoflexia,,False,-0.011405134983528976,-0.05394173188019463
Pannonibacter,,False,-0.22502236539469225,0.0004767371451188612
Parcubacteria,,False,-0.05751941719170806,-0.07725250254016283
Patescibacteria,,False,0.04250965608585478,-0.028585309094898016
Pedomicrobium,,False,0.010191854275129354,-0.07353843101348082
Persicitalea,,False,0.19844176182708853,0.04867691245135096
Phaeodactylibacter,,False,0.20431637900644434,0.006676018284837648
Phreatobacter,,False,0.18750872472376034,0.03811382450515458
Phycisphaeraceae,,False,-0.15228850660236606,-0.00755362938143292
Pirellula,,False,0.020788339994128765,0.019212302381340127
Pirellulaceae,,False,0.1920899231113757,0.03118500930003777
Planctomycetota,,False,-0.20704870340801845,-0.02989879446848838
Planococcus,,False,-0.0028290313987058236,-0.0001559368407809033
Pleomorphomonadaceae,,False,0.18053507234775182,0.06625256257189452
Polyangia,,False,0.07989114250624728,0.011051546276809281
Prolixibacteraceae,,False,0.009870425663845482,-0.024724238313084238
Prosthecobacter,,False,0.09700504205820819,-0.043597518304685334
Pseudofulvimonas,,False,-0.17512174076669326,-0.025305163026013832
Pseudoxanthomonas,,True,-0.1933997000347879,-0.003451057930973728
Puniceicoccaceae,,False,-0.13362230240746026,-0.013678694317651677
Rheinheimera,,False,0.0057072623900415315,-0.008033862759898657
Rhizobiales,,True,0.179945748701256,0.06405009412824839
Rhodanobacteraceae,,False,0.020515383673133377,-0.06936384820681735
Rhodobacter,,False,0.0712716501160263,-0.002034453357187861
Rhodobacteraceae,,False,0.24442717744247422,0.04323883813232813
Rhodoplanes,,True,0.2252429833529729,0.0564482581417838
Rhodospirillales,,False,0.13521219290436942,0.04915374762736189
Rhodothermaceae,,True,0.18492044465412902,0.04995001903421833
Runella,,False,-0.140864468763751,-0.022001953326728295
Rurimicrobium,,False,0.09941941279569083,-0.00494453066080444
Sandaracinaceae,,False,-0.015321738489155067,-0.04944413606644614
Saprospiraceae,,False,0.14073093127671488,-0.044662896066785106
Sediminibacterium,,True,-0.2538354479393691,0.05194925859307318
Sericytochromatia,,False,0.01143353635266671,-0.013632492528094967
Shinella,,False,-0.20070206118282874,-0.007681713478432838
Smithella,,False,0.002254395416982063,-0.00773532928639056
Solirubrobacterales,,False,0.09509222715334688,-0.018592699965780016
Sphingobacteriales,,False,0.10542473320384108,-0.04619564296014285
Sphingopyxis,,False,-0.2197402386022758,0.024111124231865875
Spirochaetaceae,,False,0.00011776897044212343,-0.024904973920929864
Spirochaetota,,False,0.0732910441814346,0.017791742218165017
Sporomusaceae,,False,0.017643852008776335,-0.011128124067789485
Stenotrophomonas,,False,-0.26386681729879496,0.052513889545243456
Sulfuritalea,,False,0.01111034504461148,-0.08852439180743739
Sutterellaceae,,False,-0.2666239290060484,0.051032141960946666
Taibaiella,,False,-0.2535786762911838,-0.0008768017762694818
Terrimicrobium,,False,0.1925213277983784,0.0193290455441874
Terrimonas,,False,0.16600165908749004,-0.007596188865712397
Thermomicrobiales,,False,0.13631201045648966,-0.03294050726314049
Thermomonas,,False,-0.01269711987963516,-0.038853375949056745
Turneriella,,False,0.006233225081217875,-0.03640100410621344
Vicingus,,False,0.01154760223590981,-0.050067069097074084
Victivallales,,False,0.08491858637162635,0.01573191308529707
Williamwhitmaniaceae,,False,0.011125039182966236,-0.02132263172426647
Xanthobacter,,False,0.1651443164203836,0.026696456195459746
Xanthobacteraceae,,False,-0.245652523573569,0.022667503128589048
alphaI_cluster,,True,0.20182445202312077,0.07133417547273807
Ca_Competibacter,GAOs,True,-0.0899470982046096,-0.07721676780722259
Defluviicoccus,GAOs,False,-0.17351332836196062,-0.04581762046403975
Pseudomonas,Other PHA storing potential+ function,False,-0.017409301226534737,-0.01074258039447276
Rhodocyclaceae,Other PHA storing potential+ function,False,0.11602278733536565,0.006826282641931857
Azonexus,PAOs,False,0.0709492085445965,-0.03767513528203873
Ca_Accumulibacter,PAOs,True,0.2216363511692221,-0.006703495951985721
Amaricoccus,Putative GAOs,False,-0.008446986567720662,0.0009006615424180906
Thauera,Putative GAOs,True,-0.2805347426218014,0.04206910010780306
Paracoccus,Putative PAOs,False,0.15008288338086606,0.01204756311991346
Zoogloea,Putative PAOs,True,-0.2466095337472839,0.0399255167877015
